SectionID,Latitude,Longitude,Altitude,OHEMas,EngFeature,TRDFeature,PWI,Division,Remark,Satellites,ModifiedDate
R-LAE,21.232028,81.756193,235.000000,14/11   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232052,81.755707,242.000000,14/09   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232065,81.755177,243.000000,14/07   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232043,81.754625,243.000000,14/05   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232080,81.754005,240.000000,14/03   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232065,81.753405,245.000000,14/01   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232093,81.752798,246.000000,13/37   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232060,81.752255,247.000000,13/33   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232098,81.751672,253.000000,13/33   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232065,81.751140,250.000000,13/31   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232083,81.750548,254.000000,13/29   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232087,81.749933,253.000000,13/27   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232080,81.749362,254.000000,13/25   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232087,81.748843,253.000000,13/23   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232093,81.748318,252.000000,13/21   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232115,81.747848,253.000000,13/19   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232153,81.747382,250.000000,13/17   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232195,81.746903,246.000000,13/15   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232237,81.746452,244.000000,13/13   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232320,81.745968,245.000000,13/11   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232395,81.745498,244.000000,13/9    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232465,81.745118,245.000000,13/7    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232558,81.744737,243.000000,13/5    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232648,81.744403,243.000000,13/3    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232738,81.744067,245.000000,12/35   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232855,81.743698,240.000000,12/33   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.232930,81.743310,249.000000,12/29   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.233123,81.742857,243.000000,12/27   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.233305,81.742365,244.000000,12/25   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.233477,81.741867,244.000000,12/23   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.233668,81.741385,242.000000,12/21   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.233868,81.740838,243.000000,12/19   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.234063,81.740312,239.000000,12/17   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.234242,81.739812,240.000000,12/15   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.234445,81.739293,238.000000,12/13   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.234647,81.738725,239.000000,12/11   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.234852,81.738167,237.000000,12/9    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.235080,81.737547,238.000000,12/7    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.235280,81.737007,234.000000,12/5    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.235507,81.736385,233.000000,12/3    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.235725,81.735835,236.000000,12/1    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.235922,81.735275,237.000000,12/1B   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.236115,81.734732,237.000000,12/1A   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.236315,81.734240,233.000000,11/33   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.236482,81.733722,236.000000,11/31   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.236672,81.733187,236.000000,11/29   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.236867,81.732670,235.000000,11/27   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.237062,81.732133,233.000000,11/25   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.237253,81.731602,233.000000,11/23   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.237452,81.731043,236.000000,11/21   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.237675,81.730473,232.000000,11/19   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.237852,81.729957,233.000000,11/17   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.238062,81.729380,233.000000,11/15   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.238270,81.728827,233.000000,11/13   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.238477,81.728265,231.000000,11/11   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.238668,81.727732,231.000000,11/9    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.238848,81.727245,231.000000,11/7    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.239020,81.726760,231.000000,11/5    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.239208,81.726232,230.000000,11/3    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.239418,81.725667,230.000000,11/1    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.239608,81.725138,231.000000,10/33   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.239813,81.724602,230.000000,10/31   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.240007,81.724097,228.000000,10/29   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.240190,81.723603,228.000000,10/27   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.240377,81.723080,227.000000,10/25   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.240533,81.722642,231.000000,10/23   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.240715,81.722113,230.000000,10/21   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.240905,81.721585,230.000000,10/19   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.241105,81.721060,228.000000,10/17   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.241302,81.720533,227.000000,10/15   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.241488,81.720018,228.000000,10/13   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.241670,81.719480,226.000000,10/11   ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.241893,81.718893,227.000000,10/9    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.242095,81.718332,227.000000,10/7    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.242300,81.717767,226.000000,10/5    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.242485,81.717243,225.000000,10/3    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.242695,81.716667,228.000000,10/1    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.242903,81.716097,228.000000,9/29    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.243117,81.715545,228.000000,9/27    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.243320,81.714965,230.000000,9/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.243537,81.714443,230.000000,9/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.243750,81.713918,244.000000,9/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.243963,81.713373,241.000000,9/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.244132,81.712788,241.000000,9/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.244345,81.712227,237.000000,9/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.244542,81.711767,227.000000,9/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.244745,81.711187,227.000000,9/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.244912,81.710698,229.000000,9/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.245108,81.710137,228.000000,9/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.245318,81.709575,227.000000,9/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.245512,81.709002,225.000000,7/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.245717,81.708445,227.000000,9/3A    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.245937,81.707880,225.000000,9/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.246132,81.707302,223.000000,8/31    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.246365,81.706702,225.000000,8/29    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.246565,81.706142,228.000000,8/27    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.246765,81.705530,229.000000,8/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.247007,81.704988,223.000000,8/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.247228,81.704390,220.000000,8/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.247422,81.703825,224.000000,8/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.247638,81.703232,226.000000,8/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.247812,81.702715,223.000000,8/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.248027,81.702120,225.000000,8/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.248240,81.701555,226.000000,8/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.248432,81.701000,224.000000,8/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.248633,81.700438,223.000000,8/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.248837,81.699907,221.000000,8/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.249055,81.699332,221.000000,8/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.249240,81.698810,220.000000,8/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.249452,81.698233,220.000000,7/31    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.249650,81.697722,218.000000,7/29    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.249837,81.697203,214.000000,7/27    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.250047,81.696630,215.000000,8/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.250230,81.696105,212.000000,7/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.250428,81.695542,214.000000,7/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.250632,81.695007,215.000000,7/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.250837,81.694447,215.000000,7/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.251028,81.693908,213.000000,7/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.251213,81.693397,212.000000,7/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.251423,81.692835,216.000000,7/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.251658,81.692255,217.000000,7/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.251840,81.691702,218.000000,7/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.252035,81.691197,219.000000,7/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.252270,81.690615,216.000000,7/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.252458,81.690077,215.000000,7/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.252640,81.689525,216.000000,6/31    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.252847,81.688998,224.000000,6/29    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.253073,81.688370,217.000000,6/27    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.253277,81.687820,216.000000,6/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.253493,81.687218,215.000000,6/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.253713,81.686598,215.000000,6/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.253952,81.685965,217.000000,6/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.254142,81.685367,218.000000,6/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.254358,81.684785,216.000000,6/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.254577,81.684227,217.000000,6/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.254770,81.683655,218.000000,6/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.254995,81.683052,217.000000,6/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.255213,81.682462,216.000000,6/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.255452,81.681837,216.000000,6/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.255670,81.681262,217.000000,6/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.255885,81.680653,215.000000,6/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.256078,81.680117,219.000000,5/29    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.256302,81.679507,219.000000,5/27    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.256553,81.678902,219.000000,5/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.256735,81.678292,218.000000,5/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.256965,81.677672,220.000000,5/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.257157,81.677152,217.000000,5/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.257370,81.676590,216.000000,5/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.257590,81.676017,218.000000,5/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.257778,81.675418,219.000000,5/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.257978,81.674855,219.000000,5/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.258183,81.674297,218.000000,5/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.258397,81.673718,220.000000,5/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.258602,81.673185,220.000000,5/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.258823,81.672577,220.000000,5/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.259040,81.671973,221.000000,5/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.259260,81.671372,218.000000,4/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.259472,81.670763,220.000000,4/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.259712,81.670145,221.000000,4/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.259895,81.669667,216.000000,4/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.260078,81.669115,221.000000,4/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.260295,81.668542,220.000000,4/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.260505,81.667982,219.000000,4/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.260705,81.667415,220.000000,4/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.260902,81.666877,221.000000,4/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.261083,81.666353,222.000000,4/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.261270,81.665867,222.000000,4/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.261412,81.665437,224.000000,4/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.261630,81.664895,233.000000,4/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.261845,81.664382,236.000000,3/35    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.262058,81.663765,233.000000,3/33    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.262260,81.663173,237.000000,3/31    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.262493,81.662583,236.000000,3/29    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.262728,81.661955,240.000000,3/27    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.262893,81.661403,233.000000,3/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263120,81.660833,236.000000,3/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263318,81.660273,229.000000,3/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263542,81.659653,231.000000,3/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263762,81.659070,224.000000,3/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263937,81.658583,227.000000,3/15/1  ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264098,81.658163,225.000000,3/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264217,81.657790,226.000000,3/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264395,81.657318,229.000000,3/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264563,81.656842,229.000000,3/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264710,81.656420,228.000000,3/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264868,81.655973,225.000000,3/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265010,81.655630,224.000000,3/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265125,81.655228,224.000000,3/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265245,81.654882,224.000000,2/29    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265437,81.654397,224.000000,2/27    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265598,81.653875,222.000000,2/25    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265815,81.653322,221.000000,2/23    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266047,81.652742,223.000000,2/21    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266253,81.652187,222.000000,2/19    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266437,81.651652,222.000000,2/17    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266683,81.651135,238.000000,2/15    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266875,81.650548,234.000000,2/13    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267073,81.649982,232.000000,2/11    ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267290,81.649425,233.000000,2/9     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267508,81.648868,234.000000,2/7     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267693,81.648290,233.000000,2/5     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267902,81.647725,232.000000,2/3     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268058,81.647165,221.000000,2/1     ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268242,81.646685,218.000000,RSD/155 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268395,81.646275,216.000000,RSD/156 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268502,81.645928,217.000000,RSD/157 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268597,81.645517,218.000000,RSD/158 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268652,81.645065,216.000000,RSD/159 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268675,81.644672,218.000000,RSD/160 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268655,81.644232,216.000000,RSD/161 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268632,81.643847,216.000000,RSD/162 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268557,81.643403,216.000000,RSD/163 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268488,81.643020,217.000000,RSD/164 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268387,81.642650,213.000000,RSD/165 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268232,81.642253,215.000000,RSD/166 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.268012,81.641743,216.000000,RSD/167 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267735,81.641108,217.000000,RSD/168 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267495,81.640560,216.000000,RSD/169 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.267240,81.639960,217.000000,RSD/170 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266982,81.639348,217.000000,RSD/171 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266725,81.638723,218.000000,RSD/172 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266482,81.638153,218.000000,RSD/173 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266280,81.637692,220.000000,RSD/174 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.266115,81.637277,222.000000,RSD/175 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265933,81.636845,217.000000,RSD/175A,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265757,81.636447,219.000000,RSD/176 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265380,81.635557,220.000000,RSD/177 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265232,81.635187,221.000000,RSD/178 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265122,81.634902,221.000000,RSD/179 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.265010,81.634660,222.000000,RSD/180 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264903,81.634440,224.000000,RSD/181 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264782,81.634208,222.000000,RSD/182 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264665,81.633993,221.000000,RSD/183 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264525,81.633762,220.000000,RSD/184 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264382,81.633567,221.000000,RSD/185 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264205,81.633357,221.000000,RSD/186 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.264035,81.633185,221.000000,RSD/187 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263857,81.633003,220.000000,RSD/188 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263675,81.632858,219.000000,RSD/189 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263477,81.632728,222.000000,RSD/190 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263260,81.632585,221.000000,RSD/191 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.263015,81.632460,226.000000,RSD/192 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.262772,81.632362,225.000000,RSD/193 ,,,,R,,10,10-04-2024 12:52:00
R-LAE,21.262395,81.632195,225.000000,828/1   ,,,,R,,10,10-04-2024 12:52:00
